source_image_id,instance_id,canonical_label,class_id
208,208_0,surface_injure,2
211,211_0,crack,4
211,211_1,crack,4
220,220_0,hide_craze,5
220,220_1,hide_craze,5
221,221_0,crack,4
221,221_1,crack,4
229,229_0,crack,4
240,240_0,hide_craze,5
240,240_1,hide_craze,5
240,240_2,hide_craze,5
240,240_3,hide_craze,5
247,247_0,surface_injure,2
251,251_0,craze,0
251,251_1,craze,0
251,251_2,craze,0
282,282_0,corrosion,1
282,282_1,corrosion,1
282,282_2,corrosion,1
289,289_0,craze,0
289,289_1,craze,0
289,289_2,craze,0
297,297_0,crack,4
297,297_1,crack,4
299,299_0,surface_injure,2
299,299_1,hide_craze,5
299,299_2,hide_craze,5
299,299_3,hide_craze,5
299,299_4,hide_craze,5
306,306_0,craze,0
310,310_0,crack,4
311,311_0,surface_injure,2
311,311_1,surface_injure,2
311,311_2,surface_injure,2
311,311_3,surface_injure,2
311,311_4,surface_injure,2
311,311_5,surface_injure,2
324,324_0,surface_injure,2
339,339_0,corrosion,1
342,342_0,surface_injure,2
351,351_0,hide_craze,5
351,351_1,hide_craze,5
351,351_2,craze,0
376,376_0,hide_craze,5
376,376_1,hide_craze,5
376,376_2,craze,0
377,377_0,craze,0
381,381_0,crack,4
385,385_0,corrosion,1
385,385_1,thunderstrike,3
398,398_0,hide_craze,5
398,398_1,hide_craze,5
398,398_2,craze,0
400,400_0,thunderstrike,3
400,400_1,surface_injure,2
400,400_2,surface_injure,2
400,400_3,surface_injure,2
400,400_4,surface_injure,2
403,403_0,crack,4
403,403_1,crack,4
404,404_0,craze,0
409,409_0,hide_craze,5
413,413_0,surface_injure,2
413,413_1,surface_injure,2
413,413_2,surface_injure,2
417,417_0,hide_craze,5
423,423_0,corrosion,1
423,423_1,hide_craze,5
424,424_0,surface_injure,2
424,424_1,hide_craze,5
424,424_2,hide_craze,5
428,428_0,surface_injure,2
431,431_0,crack,4
439,439_0,hide_craze,5
442,442_0,corrosion,1
442,442_1,corrosion,1
442,442_2,corrosion,1
463,463_0,hide_craze,5
467,467_0,corrosion,1
467,467_1,corrosion,1
467,467_2,thunderstrike,3
480,480_0,corrosion,1
480,480_1,corrosion,1
480,480_2,corrosion,1
481,481_0,corrosion,1
481,481_1,corrosion,1
481,481_2,corrosion,1
489,489_0,corrosion,1
489,489_1,corrosion,1
489,489_2,corrosion,1
492,492_0,surface_injure,2
494,494_0,surface_injure,2
494,494_1,surface_injure,2
527,527_0,corrosion,1
527,527_1,corrosion,1
527,527_2,corrosion,1
530,530_0,corrosion,1
532,532_0,surface_injure,2
534,534_0,hide_craze,5
537,537_0,crack,4
537,537_1,crack,4
538,538_0,craze,0
553,553_0,surface_injure,2
555,555_0,surface_injure,2
559,559_0,craze,0
559,559_1,craze,0
559,559_2,craze,0
571,571_0,hide_craze,5
603,603_0,thunderstrike,3
603,603_1,surface_injure,2
603,603_2,surface_injure,2
607,607_0,hide_craze,5
611,611_0,corrosion,1
617,617_0,hide_craze,5
622,622_0,hide_craze,5
625,625_0,hide_craze,5
626,626_0,hide_craze,5
635,635_0,surface_injure,2
638,638_0,hide_craze,5
641,641_0,hide_craze,5
641,641_1,hide_craze,5
641,641_2,craze,0
651,651_0,surface_injure,2
652,652_0,hide_craze,5
652,652_1,craze,0
657,657_0,surface_injure,2
667,667_0,hide_craze,5
672,672_0,surface_injure,2
672,672_1,surface_injure,2
672,672_2,corrosion,1
679,679_0,surface_injure,2
707,707_0,corrosion,1
709,709_0,hide_craze,5
712,712_0,corrosion,1
722,722_0,corrosion,1
731,731_0,craze,0
754,754_0,thunderstrike,3
754,754_1,hide_craze,5
754,754_2,hide_craze,5
818,818_0,surface_injure,2
818,818_1,hide_craze,5
818,818_2,hide_craze,5
818,818_3,hide_craze,5
818,818_4,hide_craze,5
871,871_0,hide_craze,5
871,871_1,craze,0
883,883_0,hide_craze,5
883,883_1,craze,0
885,885_0,hide_craze,5
885,885_1,craze,0
894,894_0,thunderstrike,3
895,895_0,hide_craze,5
895,895_1,craze,0
963,963_0,hide_craze,5
965,965_0,surface_injure,2
980,980_0,thunderstrike,3
980,980_1,surface_injure,2
980,980_2,surface_injure,2
997,997_0,hide_craze,5
1002,1002_0,corrosion,1
1004,1004_0,hide_craze,5
1004,1004_1,craze,0
1008,1008_0,surface_injure,2
1060,1060_0,surface_injure,2
1060,1060_1,surface_injure,2
1060,1060_2,surface_injure,2
